,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2022-01-02,44.595701,0.5671247990226156,77.39378498659144,44.595701,44.595701,-7.993102339327722,-7.993102339327722,-7.993102339327722,-7.993102339327722,-7.993102339327722,-7.993102339327722,0.0,0.0,0.0,36.60259866067228
1,2022-01-03,44.62650609035813,15.144197644959402,91.6321127863956,44.62650609035813,44.62650609035813,9.237185694520806,9.237185694520806,9.237185694520806,9.237185694520806,9.237185694520806,9.237185694520806,0.0,0.0,0.0,53.86369178487893
2,2022-01-04,44.657311180716256,15.201637318214328,94.72292812358629,44.657311180716256,44.657311180716256,9.225855506409863,9.225855506409863,9.225855506409863,9.225855506409863,9.225855506409863,9.225855506409863,0.0,0.0,0.0,53.88316668712612
3,2022-01-05,44.68811627107438,15.186255228085892,87.66255347488884,44.68811627107438,44.68811627107438,4.89364799215384,4.89364799215384,4.89364799215384,4.89364799215384,4.89364799215384,4.89364799215384,0.0,0.0,0.0,49.581764263228216
4,2022-01-06,44.71892136143251,10.296973230994757,82.53314888135485,44.71892136143251,44.71892136143251,2.252170560001287,2.252170560001287,2.252170560001287,2.252170560001287,2.252170560001287,2.252170560001287,0.0,0.0,0.0,46.971091921433796
5,2022-01-07,44.749726451790636,-5.887782350880007,75.31053282707907,44.749726451790636,44.749726451790636,-11.322762723428333,-11.322762723428333,-11.322762723428333,-11.322762723428333,-11.322762723428333,-11.322762723428333,0.0,0.0,0.0,33.4269637283623
6,2022-01-08,44.780531542148765,1.350511695111924,75.53776325125118,44.780531542148765,44.780531542148765,-6.292994690327752,-6.292994690327752,-6.292994690327752,-6.292994690327752,-6.292994690327752,-6.292994690327752,0.0,0.0,0.0,38.48753685182101
7,2022-01-09,44.81133663250689,-3.2974632645899553,74.40261446758616,44.81133663250689,44.81133663250689,-7.993102339316666,-7.993102339316666,-7.993102339316666,-7.993102339316666,-7.993102339316666,-7.993102339316666,0.0,0.0,0.0,36.81823429319022
8,2022-01-10,44.842141722865016,14.965997542816698,93.29493804699386,44.842141722865016,44.842141722865016,9.237185694546218,9.237185694546218,9.237185694546218,9.237185694546218,9.237185694546218,9.237185694546218,0.0,0.0,0.0,54.079327417411236
9,2022-01-11,44.87294681322314,15.10899743751323,93.1345775398658,44.87294681322314,44.87294681322314,9.225855506385143,9.225855506385143,9.225855506385143,9.225855506385143,9.225855506385143,9.225855506385143,0.0,0.0,0.0,54.09880231960828
10,2022-01-12,44.903751903581266,11.537238786112814,85.84341784341052,44.903751903581266,44.903751903581266,4.893647992111935,4.893647992111935,4.893647992111935,4.893647992111935,4.893647992111935,4.893647992111935,0.0,0.0,0.0,49.797399895693204
11,2022-01-16,45.026972265013775,-3.9864016368021384,74.73621159463035,45.026972265013775,45.026972265013775,-7.9931023393196465,-7.9931023393196465,-7.9931023393196465,-7.9931023393196465,-7.9931023393196465,-7.9931023393196465,0.0,0.0,0.0,37.03386992569413
12,2022-01-22,45.21180281900202,3.6524088306917215,76.72919383567057,45.21180281900202,45.21180281900202,-6.292994690325648,-6.292994690325648,-6.292994690325648,-6.292994690325648,-6.292994690325648,-6.292994690325648,0.0,0.0,0.0,38.91880812867637
13,2022-01-27,45.36582828065888,10.970681470728987,87.45341880151226,45.36582828065888,45.36582828065888,2.2521705599785733,2.2521705599785733,2.2521705599785733,2.2521705599785733,2.2521705599785733,2.2521705599785733,0.0,0.0,0.0,47.617998840637455
14,2022-01-28,45.39663337299025,-4.710911103683103,72.89602037353187,45.39663337299025,45.39663337299025,-11.322762723425681,-11.322762723425681,-11.322762723425681,-11.322762723425681,-11.322762723425681,-11.322762723425681,0.0,0.0,0.0,34.07387064956457
15,2022-01-30,45.458243557653006,-2.2616369862279364,78.11531138299783,45.458243557653006,45.458243557653006,-7.993102339340822,-7.993102339340822,-7.993102339340822,-7.993102339340822,-7.993102339340822,-7.993102339340822,0.0,0.0,0.0,37.46514121831218
16,2022-01-31,45.489048649984376,17.402674705795135,92.39656976282886,45.489048649984376,45.489048649984376,9.237185694488808,9.237185694488808,9.237185694488808,9.237185694488808,9.237185694488808,9.237185694488808,0.0,0.0,0.0,54.726234344473184
17,2022-02-02,45.55065883464712,9.212035185519921,85.68818135361758,45.55065883464712,45.55065883464712,4.893647992163167,4.893647992163167,4.893647992163167,4.893647992163167,4.893647992163167,4.893647992163167,0.0,0.0,0.0,50.44430682681029
18,2022-02-03,45.5814639269785,10.34474857630177,87.44832496955668,45.5814639269785,45.5814639269785,2.252170560003435,2.252170560003435,2.252170560003435,2.252170560003435,2.252170560003435,2.252170560003435,0.0,0.0,0.0,47.833634486981936
19,2022-02-04,45.61226901930987,-1.2826774579036573,73.85432803392209,45.61226901930987,45.61226901930987,-11.322762723407658,-11.322762723407658,-11.322762723407658,-11.322762723407658,-11.322762723407658,-11.322762723407658,0.0,0.0,0.0,34.289506295902214
20,2022-02-05,45.64307411164124,1.9761117425445314,78.71112815716626,45.64307411164124,45.64307411164124,-6.292994690323975,-6.292994690323975,-6.292994690323975,-6.292994690323975,-6.292994690323975,-6.292994690323975,0.0,0.0,0.0,39.35007942131727
21,2022-02-06,45.67387920397261,0.34663397622509307,74.78470202609451,45.67387920397261,45.67387920397261,-7.993102339329768,-7.993102339329768,-7.993102339329768,-7.993102339329768,-7.993102339329768,-7.993102339329768,0.0,0.0,0.0,37.680776864642844
22,2022-02-07,45.70468429630399,15.239722008622438,95.40340921184506,45.70468429630399,45.70468429630399,9.237185694514219,9.237185694514219,9.237185694514219,9.237185694514219,9.237185694514219,9.237185694514219,0.0,0.0,0.0,54.941869990818205
23,2022-02-08,45.73548938865909,16.06499381364895,95.20596284621035,45.73548938865909,45.73548938865909,9.225855506378554,9.225855506378554,9.225855506378554,9.225855506378554,9.225855506378554,9.225855506378554,0.0,0.0,0.0,54.96134489503764
24,2022-02-09,45.766294481014185,14.261557563554428,89.37294797325843,45.766294481014185,45.766294481014185,4.893647992182408,4.893647992182408,4.893647992182408,4.893647992182408,4.893647992182408,4.893647992182408,0.0,0.0,0.0,50.659942473196594
25,2022-02-10,45.797099573369294,9.005540545536835,86.90596093839568,45.797099573369294,45.797099573369294,2.2521705600071864,2.2521705600071864,2.2521705600071864,2.2521705600071864,2.2521705600071864,2.2521705600071864,0.0,0.0,0.0,48.04927013337648
26,2022-02-11,45.82790466572439,-4.512663133794194,75.13886013280987,45.82790466572439,45.82790466572439,-11.322762723415345,-11.322762723415345,-11.322762723415345,-11.322762723415345,-11.322762723415345,-11.322762723415345,0.0,0.0,0.0,34.505141942309045
27,2022-02-12,45.85870975807949,0.7607088338461119,78.20093197166945,45.85870975807949,45.85870975807949,-6.292994690322707,-6.292994690322707,-6.292994690322707,-6.292994690322707,-6.292994690322707,-6.292994690322707,0.0,0.0,0.0,39.565715067756784
28,2022-02-13,45.889514850434594,1.677813699345043,75.97835895173242,45.889514850434594,45.889514850434594,-7.99310233933275,-7.99310233933275,-7.99310233933275,-7.99310233933275,-7.99310233933275,-7.99310233933275,0.0,0.0,0.0,37.89641251110184
29,2022-02-14,45.92031994278969,15.531258027995147,93.59843306835118,45.92031994278969,45.92031994278969,9.237185694514771,9.237185694514771,9.237185694514771,9.237185694514771,9.237185694514771,9.237185694514771,0.0,0.0,0.0,55.15750563730446
30,2022-02-15,45.95112503514479,14.818469674598816,94.2728828385162,45.95112503514479,45.95112503514479,9.22585550638988,9.22585550638988,9.22585550638988,9.22585550638988,9.22585550638988,9.22585550638988,0.0,0.0,0.0,55.176980541534675
31,2022-02-16,45.981930127499886,12.188994607063165,87.53826899639529,45.981930127499886,45.981930127499886,4.893647992140503,4.893647992140503,4.893647992140503,4.893647992140503,4.893647992140503,4.893647992140503,0.0,0.0,0.0,50.87557811964039
32,2022-02-17,46.01273521985499,11.547052798981422,85.26228521477263,46.01273521985499,46.01273521985499,2.2521705600320483,2.2521705600320483,2.2521705600320483,2.2521705600320483,2.2521705600320483,2.2521705600320483,0.0,0.0,0.0,48.26490577988704
33,2022-02-18,46.043540310065325,-1.5969241944887742,73.12536321378809,46.043540310065325,46.043540310065325,-11.322762723409769,-11.322762723409769,-11.322762723409769,-11.322762723409769,-11.322762723409769,-11.322762723409769,0.0,0.0,0.0,34.72077758665556
34,2022-02-19,46.07434540027566,0.9121409358061628,77.16644067948667,46.07434540027566,46.07434540027566,-6.292994690321873,-6.292994690321873,-6.292994690321873,-6.292994690321873,-6.292994690321873,-6.292994690321873,0.0,0.0,0.0,39.781350709953784
35,2022-02-20,46.105150490486,0.7817429436685065,75.24588885109746,46.105150490486,46.105150490486,-7.993102339335732,-7.993102339335732,-7.993102339335732,-7.993102339335732,-7.993102339335732,-7.993102339335732,0.0,0.0,0.0,38.11204815115026
36,2022-02-21,46.13595558069633,13.774766775420293,94.0101615773714,46.13595558069633,46.13595558069633,9.23718569454018,9.23718569454018,9.23718569454018,9.23718569454018,9.23718569454018,9.23718569454018,0.0,0.0,0.0,55.37314127523651
37,2022-02-22,46.16676067090667,18.24153423738638,94.61242416395993,46.16676067090667,46.16676067090667,9.225855506395925,9.225855506395925,9.225855506395925,9.225855506395925,9.225855506395925,9.225855506395925,0.0,0.0,0.0,55.39261617730259
38,2022-02-23,46.197565761117005,11.100787447952527,89.94912495435234,46.197565761117005,46.197565761117005,4.893647992159741,4.893647992159741,4.893647992159741,4.893647992159741,4.893647992159741,4.893647992159741,0.0,0.0,0.0,51.09121375327675
39,2022-02-24,46.22837085132734,11.028051624867931,89.54773967138526,46.22837085132734,46.22837085132734,2.2521705600082607,2.2521705600082607,2.2521705600082607,2.2521705600082607,2.2521705600082607,2.2521705600082607,0.0,0.0,0.0,48.4805414113356
40,2022-02-25,46.25917594153767,-1.3113243738543086,74.77233998352574,46.25917594153767,46.25917594153767,-11.322762723417458,-11.322762723417458,-11.322762723417458,-11.322762723417458,-11.322762723417458,-11.322762723417458,0.0,0.0,0.0,34.93641321812021
41,2022-02-26,46.28998103174801,1.9507512031917007,79.30889664462576,46.28998103174801,46.28998103174801,-6.292994690326181,-6.292994690326181,-6.292994690326181,-6.292994690326181,-6.292994690326181,-6.292994690326181,0.0,0.0,0.0,39.99698634142183
42,2022-02-27,46.32078612195834,2.415052105875391,75.6483650076799,46.32078612195834,46.32078612195834,-7.993102339339887,-7.993102339339887,-7.993102339339887,-7.993102339339887,-7.993102339339887,-7.993102339339887,0.0,0.0,0.0,38.32768378261846
43,2022-02-28,46.351591212168685,13.648642179707956,94.4093039274381,46.351591212168685,46.351591212168685,9.237185694515869,9.237185694515869,9.237185694515869,9.237185694515869,9.237185694515869,9.237185694515869,0.0,0.0,0.0,55.58877690668456
44,2022-03-02,46.41320139415914,12.071587686510147,86.73795080214084,46.41320139415914,46.41320139415914,4.893647992148408,4.893647992148408,4.893647992148408,4.893647992148408,4.893647992148408,4.893647992148408,0.0,0.0,0.0,51.30684938630755
45,2022-03-03,46.44400648515437,7.317447178197016,87.47605930865863,46.44400648515437,46.44400648515437,2.2521705600363364,2.2521705600363364,2.2521705600363364,2.2521705600363364,2.2521705600363364,2.2521705600363364,0.0,0.0,0.0,48.6961770451907
46,2022-03-04,46.4748115761496,-5.622389623465761,72.91225267339541,46.4748115761496,46.4748115761496,-11.322762723411888,-11.322762723411888,-11.322762723411888,-11.322762723411888,-11.322762723411888,-11.322762723411888,0.0,0.0,0.0,35.15204885273771
47,2022-03-05,46.50561666714482,2.4250851746035402,77.37677860355032,46.50561666714482,46.50561666714482,-6.292994690325345,-6.292994690325345,-6.292994690325345,-6.292994690325345,-6.292994690325345,-6.292994690325345,0.0,0.0,0.0,40.21262197681948
48,2022-03-06,46.53642175814005,-0.6365367441723276,75.16142865860738,46.53642175814005,46.53642175814005,-7.993102339328835,-7.993102339328835,-7.993102339328835,-7.993102339328835,-7.993102339328835,-7.993102339328835,0.0,0.0,0.0,38.543319418811215
