,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
111,2022-05-12,48.60036293636657,11.288225115530603,89.16353648616622,48.60036293636657,48.60036293636657,2.25217055999627,2.25217055999627,2.25217055999627,2.25217055999627,2.25217055999627,2.25217055999627,0.0,0.0,0.0,50.852533496362845
112,2022-05-13,48.6311680205849,-0.00918222882467488,76.17158266103064,48.6311680205849,48.6311680205849,-11.322762723424074,-11.322762723424074,-11.322762723424074,-11.322762723424074,-11.322762723424074,-11.322762723424074,0.0,0.0,0.0,37.30840529716083
113,2022-05-14,48.66197310480324,3.1282969096048174,81.2095995426613,48.66197310480324,48.66197310480324,-6.292994690326412,-6.292994690326412,-6.292994690326412,-6.292994690326412,-6.292994690326412,-6.292994690326412,0.0,0.0,0.0,42.36897841447683
114,2022-05-15,48.692778189021574,0.7887841458116203,78.64068014871228,48.692778189021574,48.692778189021574,-7.993102339317719,-7.993102339317719,-7.993102339317719,-7.993102339317719,-7.993102339317719,-7.993102339317719,0.0,0.0,0.0,40.69967584970385
115,2022-05-16,48.7235832732399,22.257921008762406,97.64670322877943,48.7235832732399,48.7235832732399,9.237185694528108,9.237185694528108,9.237185694528108,9.237185694528108,9.237185694528108,9.237185694528108,0.0,0.0,0.0,57.96076896776801
116,2022-05-17,48.75438835745824,17.746919304022775,95.05496451540981,48.75438835745824,48.75438835745824,9.225855506417485,9.225855506417485,9.225855506417485,9.225855506417485,9.225855506417485,9.225855506417485,0.0,0.0,0.0,57.98024386387573
117,2022-05-18,48.785193441676576,14.100915489782258,89.69296013075815,48.785193441676576,48.785193441676576,4.89364799215715,4.89364799215715,4.89364799215715,4.89364799215715,4.89364799215715,4.89364799215715,0.0,0.0,0.0,53.678841433833725
118,2022-05-19,48.815998525894905,12.76096659973426,88.49439104479363,48.815998525894905,48.815998525894905,2.252170559996807,2.252170559996807,2.252170559996807,2.252170559996807,2.252170559996807,2.252170559996807,0.0,0.0,0.0,51.06816908589171
119,2022-05-20,48.84680360916972,-1.7188906918676108,76.27461140844149,48.84680360916972,48.84680360916972,-11.322762723418498,-11.322762723418498,-11.322762723418498,-11.322762723418498,-11.322762723418498,-11.322762723418498,0.0,0.0,0.0,37.52404088575122
120,2022-05-21,48.877608692444525,1.5221397064930011,76.77761831595694,48.877608692444525,48.877608692444525,-6.292994690325147,-6.292994690325147,-6.292994690325147,-6.292994690325147,-6.292994690325147,-6.292994690325147,0.0,0.0,0.0,42.58461400211938
121,2022-05-22,48.90841377571934,3.9966183742950707,82.05962591601187,48.90841377571934,48.90841377571934,-7.993102339306666,-7.993102339306666,-7.993102339306666,-7.993102339306666,-7.993102339306666,-7.993102339306666,0.0,0.0,0.0,40.91531143641267
122,2022-05-23,48.939218858994145,18.423574172827074,97.41102656528298,48.939218858994145,48.939218858994145,9.237185694519322,9.237185694519322,9.237185694519322,9.237185694519322,9.237185694519322,9.237185694519322,0.0,0.0,0.0,58.176404553513464
123,2022-05-24,48.97002394226896,18.578691534327003,96.05110955909603,48.97002394226896,48.97002394226896,9.225855506392769,9.225855506392769,9.225855506392769,9.225855506392769,9.225855506392769,9.225855506392769,0.0,0.0,0.0,58.19587944866173
124,2022-05-25,49.00082902554377,13.720097470590865,91.25784657811171,49.00082902554377,49.00082902554377,4.8936479921458185,4.8936479921458185,4.8936479921458185,4.8936479921458185,4.8936479921458185,4.8936479921458185,0.0,0.0,0.0,53.89447701768959
125,2022-05-26,49.03163410881859,16.14452974405544,88.00202942359371,49.03163410881859,49.03163410881859,2.2521705600248834,2.2521705600248834,2.2521705600248834,2.2521705600248834,2.2521705600248834,2.2521705600248834,0.0,0.0,0.0,51.28380466884347
126,2022-05-27,49.06243919209339,-1.5521901596298617,74.55131108682676,49.06243919209339,49.06243919209339,-11.322762723426186,-11.322762723426186,-11.322762723426186,-11.322762723426186,-11.322762723426186,-11.322762723426186,0.0,0.0,0.0,37.739676468667206
127,2022-05-28,49.09324427536821,6.810804381174595,82.76088066656064,49.09324427536821,49.09324427536821,-6.29299469032474,-6.29299469032474,-6.29299469032474,-6.29299469032474,-6.29299469032474,-6.29299469032474,0.0,0.0,0.0,42.80024958504347
128,2022-05-29,49.12404935864301,1.5391822932743018,81.21756995587852,49.12404935864301,49.12404935864301,-7.993102339338894,-7.993102339338894,-7.993102339338894,-7.993102339338894,-7.993102339338894,-7.993102339338894,0.0,0.0,0.0,41.13094701930412
129,2022-05-30,49.15485444191783,20.384343786574156,95.37847655212573,49.15485444191783,49.15485444191783,9.23718569449501,9.23718569449501,9.23718569449501,9.23718569449501,9.23718569449501,9.23718569449501,0.0,0.0,0.0,58.39204013641284
130,2022-05-31,49.185659527941944,20.34271228951392,98.81844137932583,49.185659527941944,49.185659527941944,9.225855506368049,9.225855506368049,9.225855506368049,9.225855506368049,9.225855506368049,9.225855506368049,0.0,0.0,0.0,58.41151503430999
131,2022-06-03,49.27807478601431,-1.0336488534099895,74.7515102135899,49.27807478601431,49.27807478601431,-11.3227627233949,-11.3227627233949,-11.3227627233949,-11.3227627233949,-11.3227627233949,-11.3227627233949,0.0,0.0,0.0,37.955312062619406
132,2022-06-04,49.308879872038425,4.003398193404192,81.00866454881452,49.308879872038425,49.308879872038425,-6.292994690323473,-6.292994690323473,-6.292994690323473,-6.292994690323473,-6.292994690323473,-6.292994690323473,0.0,0.0,0.0,43.01588518171495
133,2022-06-05,49.33968495806254,2.993922909647569,79.77345728002022,49.33968495806254,49.33968495806254,-7.993102339313804,-7.993102339313804,-7.993102339313804,-7.993102339313804,-7.993102339313804,-7.993102339313804,0.0,0.0,0.0,41.34658261874874
134,2022-06-06,49.370490044086665,23.03320100609715,100.11644278074004,49.370490044086665,49.370490044086665,9.23718569452042,9.23718569452042,9.23718569452042,9.23718569452042,9.23718569452042,9.23718569452042,0.0,0.0,0.0,58.607675738607085
135,2022-06-07,49.40129513011078,20.503673858150655,95.19188264383332,49.40129513011078,49.40129513011078,9.22585550637409,9.22585550637409,9.22585550637409,9.22585550637409,9.22585550637409,9.22585550637409,0.0,0.0,0.0,58.62715063648487
136,2022-06-08,49.4321002161349,16.64659763194099,93.16499885064779,49.4321002161349,49.4321002161349,4.893647992123151,4.893647992123151,4.893647992123151,4.893647992123151,4.893647992123151,4.893647992123151,0.0,0.0,0.0,54.32574820825805
137,2022-06-09,49.46290530215902,13.835149111719867,90.60623842956636,49.46290530215902,49.46290530215902,2.252170560025957,2.252170560025957,2.252170560025957,2.252170560025957,2.252170560025957,2.252170560025957,0.0,0.0,0.0,51.71507586218498
138,2022-06-10,49.49371038818314,0.5052898238413143,75.45079307120355,49.49371038818314,49.49371038818314,-11.322762723415849,-11.322762723415849,-11.322762723415849,-11.322762723415849,-11.322762723415849,-11.322762723415849,0.0,0.0,0.0,38.17094766476729
139,2022-06-11,49.524515474207256,5.09925187223897,83.91431768061702,49.524515474207256,49.524515474207256,-6.292994690322206,-6.292994690322206,-6.292994690322206,-6.292994690322206,-6.292994690322206,-6.292994690322206,0.0,0.0,0.0,43.23152078388505
140,2022-06-12,49.55532056023138,4.070567928466273,79.525020044688,49.55532056023138,49.55532056023138,-7.993102339316786,-7.993102339316786,-7.993102339316786,-7.993102339316786,-7.993102339316786,-7.993102339316786,0.0,0.0,0.0,41.562218220914595
141,2022-06-13,49.586125736675505,19.632425265820284,93.95714838804639,49.586125736675505,49.586125736675505,9.23718569452097,9.23718569452097,9.23718569452097,9.23718569452097,9.23718569452097,9.23718569452097,0.0,0.0,0.0,58.82331143119647
142,2022-06-14,49.61693091311963,21.464938602089525,98.74979634041651,49.61693091311963,49.61693091311963,9.225855506354655,9.225855506354655,9.225855506354655,9.225855506354655,9.225855506354655,9.225855506354655,0.0,0.0,0.0,58.84278641947429
143,2022-06-15,49.64773608956376,16.460821043272908,92.48225400112275,49.64773608956376,49.64773608956376,4.89364799214239,4.89364799214239,4.89364799214239,4.89364799214239,4.89364799214239,4.89364799214239,0.0,0.0,0.0,54.54138408170615
144,2022-06-16,49.67854126600789,13.267230854798859,91.02976887675855,49.67854126600789,49.67854126600789,2.2521705600264945,2.2521705600264945,2.2521705600264945,2.2521705600264945,2.2521705600264945,2.2521705600264945,0.0,0.0,0.0,51.93071182603438
145,2022-06-17,49.709346442452016,-0.3001259921764602,74.42072506273703,49.709346442452016,49.709346442452016,-11.322762723410277,-11.322762723410277,-11.322762723410277,-11.322762723410277,-11.322762723410277,-11.322762723410277,0.0,0.0,0.0,38.38658371904174
146,2022-06-18,49.74015161889614,5.933643377297362,80.32218823413224,49.74015161889614,49.74015161889614,-6.29299469032137,-6.29299469032137,-6.29299469032137,-6.29299469032137,-6.29299469032137,-6.29299469032137,0.0,0.0,0.0,43.44715692857477
147,2022-06-19,49.77095679534027,3.872015034526534,78.78581462881895,49.77095679534027,49.77095679534027,-7.993102339349013,-7.993102339349013,-7.993102339349013,-7.993102339349013,-7.993102339349013,-7.993102339349013,0.0,0.0,0.0,41.77785445599125
148,2022-06-20,49.801761971784394,20.066536143742205,98.17774974150866,49.801761971784394,49.801761971784394,9.237185694521521,9.237185694521521,9.237185694521521,9.237185694521521,9.237185694521521,9.237185694521521,0.0,0.0,0.0,59.038947666305916
149,2022-06-21,49.83256714822853,19.807057438529224,94.59715696756298,49.83256714822853,49.83256714822853,9.225855506391463,9.225855506391463,9.225855506391463,9.225855506391463,9.225855506391463,9.225855506391463,0.0,0.0,0.0,59.05842265461999
150,2022-06-22,49.863372324672646,16.517241627993247,94.54589694594796,49.863372324672646,49.863372324672646,4.893647992124572,4.893647992124572,4.893647992124572,4.893647992124572,4.893647992124572,4.893647992124572,0.0,0.0,0.0,54.75702031679722
151,2022-06-23,49.89417750111678,17.419491730237098,91.40401624382564,49.89417750111678,49.89417750111678,2.252170560002706,2.252170560002706,2.252170560002706,2.252170560002706,2.252170560002706,2.252170560002706,0.0,0.0,0.0,52.14634806111948
152,2022-06-24,49.924983061490565,0.652333830702742,76.90849017585128,49.924983061490565,49.924983061490565,-11.322762723417963,-11.322762723417963,-11.322762723417963,-11.322762723417963,-11.322762723417963,-11.322762723417963,0.0,0.0,0.0,38.6022203380726
153,2022-06-25,49.95578862186434,3.802439637335861,79.2632665011513,49.95578862186434,49.95578862186434,-6.292994690325246,-6.292994690325246,-6.292994690325246,-6.292994690325246,-6.292994690325246,-6.292994690325246,0.0,0.0,0.0,43.6627939315391
154,2022-06-26,49.98659418223814,4.0208086121939175,82.02698658843374,49.98659418223814,49.98659418223814,-7.993102339351997,-7.993102339351997,-7.993102339351997,-7.993102339351997,-7.993102339351997,-7.993102339351997,0.0,0.0,0.0,41.993491842886144
155,2022-06-27,50.01739974261192,22.910811433700022,96.45845146776097,50.01739974261192,50.01739974261192,9.237185694522069,9.237185694522069,9.237185694522069,9.237185694522069,9.237185694522069,9.237185694522069,0.0,0.0,0.0,59.25458543713399
156,2022-06-28,50.04820530298571,22.221529645125937,96.84441964009791,50.04820530298571,50.04820530298571,9.225855506366743,9.225855506366743,9.225855506366743,9.225855506366743,9.225855506366743,9.225855506366743,0.0,0.0,0.0,59.27406080935245
157,2022-06-29,50.079010863359485,17.429536460866668,91.40834454188787,50.079010863359485,50.079010863359485,4.893647992143811,4.893647992143811,4.893647992143811,4.893647992143811,4.893647992143811,4.893647992143811,0.0,0.0,0.0,54.9726588555033
158,2022-06-30,50.109816423733285,14.037513953991777,92.34526142604011,50.109816423733285,50.109816423733285,2.252170560030782,2.252170560030782,2.252170560030782,2.252170560030782,2.252170560030782,2.252170560030782,0.0,0.0,0.0,52.36198698376407
159,2022-07-02,50.17142754448085,3.906517324951362,81.73154169257644,50.17142754448085,50.17142754448085,-6.292994690324842,-6.292994690324842,-6.292994690324842,-6.292994690324842,-6.292994690324842,-6.292994690324842,0.0,0.0,0.0,43.87843285415601
160,2022-07-03,50.202233104854635,7.777811718394333,78.52279310948325,50.202233104854635,50.202233104854635,-7.993102339326905,-7.993102339326905,-7.993102339326905,-7.993102339326905,-7.993102339326905,-7.993102339326905,0.0,0.0,0.0,42.20913076552773
161,2022-07-04,50.23303866522843,24.30888339582433,97.54898370569595,50.23303866522843,50.23303866522843,9.23718569454748,9.23718569454748,9.23718569454748,9.23718569454748,9.23718569454748,9.23718569454748,0.0,0.0,0.0,59.470224359775905
162,2022-07-05,50.263846428022376,24.376216881077486,98.19002699079806,50.263846428022376,50.263846428022376,9.225855506372785,9.225855506372785,9.225855506372785,9.225855506372785,9.225855506372785,9.225855506372785,0.0,0.0,0.0,59.48970193439516
163,2022-07-06,50.294654190816324,19.031433830947456,92.7235480747066,50.294654190816324,50.294654190816324,4.893647992163051,4.893647992163051,4.893647992163051,4.893647992163051,4.893647992163051,4.893647992163051,0.0,0.0,0.0,55.18830218297938
164,2022-07-07,50.32546195361027,17.290222711829283,92.48304976868813,50.32546195361027,50.32546195361027,2.252170560006994,2.252170560006994,2.252170560006994,2.252170560006994,2.252170560006994,2.252170560006994,0.0,0.0,0.0,52.57763251361727
165,2022-07-08,50.356269716404235,3.082733771170581,76.39847395484422,50.356269716404235,50.356269716404235,-11.322762723433335,-11.322762723433335,-11.322762723433335,-11.322762723433335,-11.322762723433335,-11.322762723433335,0.0,0.0,0.0,39.0335069929709
166,2022-07-09,50.38707747919818,6.817695452389926,83.59164702326686,50.38707747919818,50.38707747919818,-6.292994690324005,-6.292994690324005,-6.292994690324005,-6.292994690324005,-6.292994690324005,-6.292994690324005,0.0,0.0,0.0,44.094082788874175
167,2022-07-10,50.41788524199213,2.520936412877572,80.91004137436315,50.41788524199213,50.41788524199213,-7.993102339329887,-7.993102339329887,-7.993102339329887,-7.993102339329887,-7.993102339329887,-7.993102339329887,0.0,0.0,0.0,42.424782902662244
168,2022-07-11,50.44869300478608,22.215901257362557,97.26841478403435,50.44869300478608,50.44869300478608,9.237185694513835,9.237185694513835,9.237185694513835,9.237185694513835,9.237185694513835,9.237185694513835,0.0,0.0,0.0,59.68587869929991
169,2022-07-12,50.479500767580035,20.9403616060525,97.22303091720222,50.479500767580035,50.479500767580035,9.22585550637883,9.22585550637883,9.22585550637883,9.22585550637883,9.22585550637883,9.22585550637883,0.0,0.0,0.0,59.70535627395886
170,2022-07-13,50.51030853037399,15.346530685274795,91.42953228991932,50.51030853037399,50.51030853037399,4.893647992121146,4.893647992121146,4.893647992121146,4.893647992121146,4.893647992121146,4.893647992121146,0.0,0.0,0.0,55.403956522495136
171,2022-07-14,50.54111629316794,14.82302516663416,92.25937313006777,50.54111629316794,50.54111629316794,2.2521705600318564,2.2521705600318564,2.2521705600318564,2.2521705600318564,2.2521705600318564,2.2521705600318564,0.0,0.0,0.0,52.793286853199795
172,2022-07-15,50.571924055961894,2.2693075300999346,80.50600298073749,50.571924055961894,50.571924055961894,-11.322762723427763,-11.322762723427763,-11.322762723427763,-11.322762723427763,-11.322762723427763,-11.322762723427763,0.0,0.0,0.0,39.24916133253413
173,2022-07-16,50.60586514228201,7.328963144374303,85.6698422646455,50.60586514228201,50.60586514228201,-6.292994690328315,-6.292994690328315,-6.292994690328315,-6.292994690328315,-6.292994690328315,-6.292994690328315,0.0,0.0,0.0,44.3128704519537
174,2022-07-17,50.639806228602126,5.686078677461249,81.95211262545597,50.639806228602126,50.639806228602126,-7.99310233933287,-7.99310233933287,-7.99310233933287,-7.99310233933287,-7.99310233933287,-7.99310233933287,0.0,0.0,0.0,42.646703889269254
175,2022-07-18,50.67374731492226,23.060089825743162,98.21823039821041,50.67374731492226,50.67374731492226,9.237185694539246,9.237185694539246,9.237185694539246,9.237185694539246,9.237185694539246,9.237185694539246,0.0,0.0,0.0,59.9109330094615
176,2022-07-19,50.70768840124238,22.49924828188169,97.4401425075144,50.70768840124238,50.70768840124238,9.225855506390158,9.225855506390158,9.225855506390158,9.225855506390158,9.225855506390158,9.225855506390158,0.0,0.0,0.0,59.93354390763254
177,2022-07-20,50.7416294875625,16.364745544358396,94.13305895577973,50.7416294875625,50.7416294875625,4.893647992140385,4.893647992140385,4.893647992140385,4.893647992140385,4.893647992140385,4.893647992140385,0.0,0.0,0.0,55.635277479702886
178,2022-07-21,50.77557057388262,13.56287973215954,92.87794080039893,50.77557057388262,50.77557057388262,2.2521705600080684,2.2521705600080684,2.2521705600080684,2.2521705600080684,2.2521705600080684,2.2521705600080684,0.0,0.0,0.0,53.027741133890686
179,2022-07-22,50.80951166020274,-3.047984359505261,77.8879557076347,50.80951166020274,50.80951166020274,-11.322762723409738,-11.322762723409738,-11.322762723409738,-11.322762723409738,-11.322762723409738,-11.322762723409738,0.0,0.0,0.0,39.486748936793
180,2022-07-23,50.84345274652287,6.965039182172819,82.7809243262825,50.84345274652287,50.84345274652287,-6.292994690327047,-6.292994690327047,-6.292994690327047,-6.292994690327047,-6.292994690327047,-6.292994690327047,0.0,0.0,0.0,44.55045805619582
181,2022-07-24,50.877393832842984,4.173822670210821,83.39778578683801,50.877393832842984,50.877393832842984,-7.99310233930778,-7.99310233930778,-7.99310233930778,-7.99310233930778,-7.99310233930778,-7.99310233930778,0.0,0.0,0.0,42.8842914935352
182,2022-07-25,50.9113349191631,25.55543733584574,97.60320994917107,50.9113349191631,50.9113349191631,9.237185694514933,9.237185694514933,9.237185694514933,9.237185694514933,9.237185694514933,9.237185694514933,0.0,0.0,0.0,60.14852061367804
183,2022-07-26,50.94527600548324,23.232841074016168,99.50440491550243,50.94527600548324,50.94527600548324,9.2258555063962,9.2258555063962,9.2258555063962,9.2258555063962,9.2258555063962,9.2258555063962,0.0,0.0,0.0,60.17113151187944
184,2022-07-27,50.98914625984743,17.909052516733368,94.22567914136205,50.98914625984743,50.98914625984743,4.893647992153138,4.893647992153138,4.893647992153138,4.893647992153138,4.893647992153138,4.893647992153138,0.0,0.0,0.0,55.882794252000565
185,2022-07-28,51.03301651421163,13.787941635094839,89.62458071780267,51.03301651421163,51.03301651421163,2.2521705599842803,2.2521705599842803,2.2521705599842803,2.2521705599842803,2.2521705599842803,2.2521705599842803,0.0,0.0,0.0,53.28518707419591
186,2022-07-29,51.076886768575825,0.45451677000230656,79.35805044551512,51.076886768575825,51.076886768575825,-11.322762723404168,-11.322762723404168,-11.322762723404168,-11.322762723404168,-11.322762723404168,-11.322762723404168,0.0,0.0,0.0,39.75412404517166
187,2022-07-30,51.120757022940026,6.015185083399067,84.6876433316525,51.120757022940026,51.120757022940026,-6.2929946903262115,-6.2929946903262115,-6.2929946903262115,-6.2929946903262115,-6.2929946903262115,-6.2929946903262115,0.0,0.0,0.0,44.827762332613815
188,2022-07-31,51.16462727730423,5.831227831465208,81.47026864394378,51.16462727730423,51.16462727730423,-7.993102339310759,-7.993102339310759,-7.993102339310759,-7.993102339310759,-7.993102339310759,-7.993102339310759,0.0,0.0,0.0,43.17152493799347
189,2022-08-02,51.25236778603262,26.22168664023972,101.19577225004927,51.25236778603262,51.25236778603262,9.225855506402246,9.225855506402246,9.225855506402246,9.225855506402246,9.225855506402246,9.225855506402246,0.0,0.0,0.0,60.47822329243487
190,2022-08-03,51.29623804039682,16.3818750861877,94.45686392493249,51.29623804039682,51.29623804039682,4.893647992172378,4.893647992172378,4.893647992172378,4.893647992172378,4.893647992172378,4.893647992172378,0.0,0.0,0.0,56.1898860325692
191,2022-08-04,51.34010829476102,13.89843782978856,90.85921473087646,51.34010829476102,51.34010829476102,2.252170560009142,2.252170560009142,2.252170560009142,2.252170560009142,2.252170560009142,2.252170560009142,0.0,0.0,0.0,53.592278854770164
192,2022-08-05,51.38397854912522,-0.42254144643642777,78.03625631494499,51.38397854912522,51.38397854912522,-11.322762723438377,-11.322762723438377,-11.322762723438377,-11.322762723438377,-11.322762723438377,-11.322762723438377,0.0,0.0,0.0,40.061215825686844
193,2022-08-06,51.42784880348942,6.416208891649481,82.12762671814225,51.42784880348942,51.42784880348942,-6.292994690325375,-6.292994690325375,-6.292994690325375,-6.292994690325375,-6.292994690325375,-6.292994690325375,0.0,0.0,0.0,45.134854113164046
194,2022-08-07,51.471719057853626,6.345721362515464,82.9245395180889,51.471719057853626,51.471719057853626,-7.99310233934299,-7.99310233934299,-7.99310233934299,-7.99310233934299,-7.99310233934299,-7.99310233934299,0.0,0.0,0.0,43.47861671851064
195,2022-08-08,51.54379046290652,22.84284081094857,101.18114390676135,51.54379046290652,51.54379046290652,9.237185694565754,9.237185694565754,9.237185694565754,9.237185694565754,9.237185694565754,9.237185694565754,0.0,0.0,0.0,60.780976157472274
196,2022-08-09,51.61586186795943,22.73319915084924,99.55396868996424,51.61586186795943,51.61586186795943,9.225855506377526,9.225855506377526,9.225855506377526,9.225855506377526,9.225855506377526,9.225855506377526,0.0,0.0,0.0,60.84171737433696
197,2022-08-10,51.68793327301234,18.629451318664657,97.34868209655494,51.68793327301234,51.68793327301234,4.893647992161044,4.893647992161044,4.893647992161044,4.893647992161044,4.893647992161044,4.893647992161044,0.0,0.0,0.0,56.581581265173384
198,2022-08-11,51.760004678065236,15.761914644434635,92.05136956761726,51.760004678065236,51.760004678065236,2.252170559985354,2.252170559985354,2.252170559985354,2.252170559985354,2.252170559985354,2.252170559985354,0.0,0.0,0.0,54.01217523805059
199,2022-08-12,51.832076083118146,1.9719530060795116,79.37188846233249,51.832076083118146,51.832076083118146,-11.32276272340709,-11.32276272340709,-11.32276272340709,-11.32276272340709,-11.32276272340709,-11.32276272340709,0.0,0.0,0.0,40.50931335971106
200,2022-08-13,51.904147488171056,9.236151678507948,83.47993300860048,51.904147488171056,51.904147488171056,-6.292994690324541,-6.292994690324541,-6.292994690324541,-6.292994690324541,-6.292994690324541,-6.292994690324541,0.0,0.0,0.0,45.611152797846515
201,2022-08-14,51.97621889322395,2.5908359035180504,81.65544980296886,51.97621889322395,51.97621889322395,-7.993102339345972,-7.993102339345972,-7.993102339345972,-7.993102339345972,-7.993102339345972,-7.993102339345972,0.0,0.0,0.0,43.98311655387798
202,2022-08-15,52.04829029827686,25.21080446156733,101.96786490388334,52.04829029827686,52.04829029827686,9.237185694541443,9.237185694541443,9.237185694541443,9.237185694541443,9.237185694541443,9.237185694541443,0.0,0.0,0.0,61.285475992818306
203,2022-08-16,52.120361703329756,23.022351603593712,100.32975830716627,52.120361703329756,52.120361703329756,9.225855506414332,9.225855506414332,9.225855506414332,9.225855506414332,9.225855506414332,9.225855506414332,0.0,0.0,0.0,61.34621720974409
204,2022-08-17,52.192433108382666,19.035246811620116,95.90045680143963,52.192433108382666,52.192433108382666,4.893647992149711,4.893647992149711,4.893647992149711,4.893647992149711,4.893647992149711,4.893647992149711,0.0,0.0,0.0,57.086081100532375
205,2022-08-18,52.300825138228966,14.273149223943177,91.98224683614062,52.300825138228966,52.300825138228966,2.2521705600134303,2.2521705600134303,2.2521705600134303,2.2521705600134303,2.2521705600134303,2.2521705600134303,0.0,0.0,0.0,54.5529956982424
206,2022-08-19,52.40921716807525,1.072070551504228,80.9542027521649,52.40921716807525,52.40921716807525,-11.322762723414776,-11.322762723414776,-11.322762723414776,-11.322762723414776,-11.322762723414776,-11.322762723414776,0.0,0.0,0.0,41.086454444660475
207,2022-08-20,52.517609197921544,8.155953193194376,82.36665293994668,52.517609197921544,52.517609197921544,-6.292994690323274,-6.292994690323274,-6.292994690323274,-6.292994690323274,-6.292994690323274,-6.292994690323274,0.0,0.0,0.0,46.22461450759827
208,2022-08-21,52.62600122776784,4.82495364149133,82.60013801027823,52.62600122776784,52.62600122776784,-7.993102339334916,-7.993102339334916,-7.993102339334916,-7.993102339334916,-7.993102339334916,-7.993102339334916,0.0,0.0,0.0,44.63289888843292
209,2022-08-22,52.73439325761414,24.216295367790988,100.33663017961312,52.73439325761414,52.73439325761414,9.237185694532661,9.237185694532661,9.237185694532661,9.237185694532661,9.237185694532661,9.237185694532661,0.0,0.0,0.0,61.9715789521468
210,2022-08-23,52.84278528746043,22.99775671462366,100.43498593784244,52.84278528746043,52.84278528746043,9.225855506394897,9.225855506394897,9.225855506394897,9.225855506394897,9.225855506394897,9.225855506394897,0.0,0.0,0.0,62.06864079385532
211,2022-08-24,52.951177317306716,18.832501204167208,95.44405710780214,52.951177317306716,52.951177317306716,4.89364799213838,4.89364799213838,4.89364799213838,4.89364799213838,4.89364799213838,4.89364799213838,0.0,0.0,0.0,57.8448253094451
212,2022-08-25,53.059569347153015,15.739008174155645,94.34240365297319,53.059569347153015,53.059569347153015,2.252170559989642,2.252170559989642,2.252170559989642,2.252170559989642,2.252170559989642,2.252170559989642,0.0,0.0,0.0,55.31173990714266
213,2022-08-26,53.167961376999315,2.988003650812449,80.82045044874914,53.167961376999315,53.167961376999315,-11.322762723409205,-11.322762723409205,-11.322762723409205,-11.322762723409205,-11.322762723409205,-11.322762723409205,0.0,0.0,0.0,41.84519865359011
214,2022-08-27,53.2763534068456,10.727024106926114,85.34734011684162,53.2763534068456,53.2763534068456,-6.292994690322866,-6.292994690322866,-6.292994690322866,-6.292994690322866,-6.292994690322866,-6.292994690322866,0.0,0.0,0.0,46.98335871652274
215,2022-08-28,53.38474543669189,7.60675241835175,84.24706565928281,53.38474543669189,53.38474543669189,-7.993102339323864,-7.993102339323864,-7.993102339323864,-7.993102339323864,-7.993102339323864,-7.993102339323864,0.0,0.0,0.0,45.391643097368025
216,2022-08-29,53.53611664229576,26.246010524773403,100.63758482028184,53.53611664229576,53.53611664229576,9.237185694508346,9.237185694508346,9.237185694508346,9.237185694508346,9.237185694508346,9.237185694508346,0.0,0.0,0.0,62.77330233680411
217,2022-08-30,53.68748784789964,24.223479508048214,100.45354067827216,53.68748784789964,53.68748784789964,9.225855506400938,9.225855506400938,9.225855506400938,9.225855506400938,9.225855506400938,9.225855506400938,0.0,0.0,0.0,62.91334335430058
218,2022-08-31,53.838859053503505,16.369612679760912,97.07936692566184,53.838859053503505,53.838859053503505,4.893647992157617,4.893647992157617,4.893647992157617,4.893647992157617,4.893647992157617,4.893647992157617,0.0,0.0,0.0,58.73250704566112
219,2022-09-01,53.99023025910736,16.684773395680324,93.8250464328275,53.99023025910736,53.99023025910736,2.252170560014504,2.252170560014504,2.252170560014504,2.252170560014504,2.252170560014504,2.252170560014504,0.0,0.0,0.0,56.24240081912187
220,2022-09-02,54.14160146471123,7.9844317732194305,82.03660486212105,54.14160146471123,54.14160146471123,-11.32276272340363,-11.32276272340363,-11.32276272340363,-11.32276272340363,-11.32276272340363,-11.32276272340363,0.0,0.0,0.0,42.8188387413076
221,2022-09-03,54.2929726703151,6.771017715843117,86.72461973582949,54.2929726703151,54.2929726703151,-6.292994690326747,-6.292994690326747,-6.292994690326747,-6.292994690326747,-6.292994690326747,-6.292994690326747,0.0,0.0,0.0,47.99997797998836
222,2022-09-04,54.44434387591898,9.185611185379923,83.1550464596317,54.44434387591898,54.44434387591898,-7.99310233931281,-7.99310233931281,-7.99310233931281,-7.99310233931281,-7.99310233931281,-7.99310233931281,0.0,0.0,0.0,46.45124153660617
223,2022-09-05,54.59571508152284,27.67129441304596,101.93459255412293,54.59571508152284,54.59571508152284,9.237185694533759,9.237185694533759,9.237185694533759,9.237185694533759,9.237185694533759,9.237185694533759,0.0,0.0,0.0,63.8329007760566
224,2022-09-06,54.747086287126706,28.18729075516826,103.86936208722447,54.747086287126706,54.747086287126706,9.225855506376218,9.225855506376218,9.225855506376218,9.225855506376218,9.225855506376218,9.225855506376218,0.0,0.0,0.0,63.972941793502926
225,2022-09-07,54.89845749273058,22.549686127417257,100.33025069896172,54.89845749273058,54.89845749273058,4.893647992115712,4.893647992115712,4.893647992115712,4.893647992115712,4.893647992115712,4.893647992115712,0.0,0.0,0.0,59.79210548484629
